EmpID,MarriedID,MaritalStatusID,GenderID,EmpStatusID,DeptID,PerfScoreID,FromDiversityJobFairID,Salary,Termd,PositionID,Position,DateofHire,DateofTermination,TermReason,EmploymentStatus,Department,RecruitmentSource,PerformanceScore,EngagementSurvey,EmpSatisfaction,SpecialProjectsCount,LastPerformanceReview_Date,DaysLateLast30,Absences,exit_interview_feedback,satisfaction_survey_comment,internal_transfer_request,SalaryBand
EMP_0264,1,1,0,1,5,3,0,65714,0,18,Production Manager,10/2/2012,,N/A-StillEmployed,Active,Production       ,LinkedIn,Fully Meets,4.83,5,0,2/14/2019,0,15,N/A,I feel supported by my manager and the team culture is genuinely positive.,I've contributed as much as I can in my current role and would welcome a chance to bring my experience to a new team.,65-80k
EMP_0265,0,2,0,5,5,4,0,62425,1,19,Production Technician I,5/13/2013,6/29/2015,unhappy,Voluntarily Terminated,Production       ,LinkedIn,Exceeds,4.1,4,0,3/2/2015,0,16,"I had been feeling disengaged for a while — the culture, the workload, and a sense that my growth had stalled.","I enjoy the work most of the time, though the workload can get heavy.",N/A,55-65k
EMP_0266,0,2,0,1,5,3,0,47961,0,19,Production Technician I,1/10/2011,,N/A-StillEmployed,Active,Production       ,Google Search,Fully Meets,4.1,4,0,2/7/2019,0,9,N/A,Things are generally fine but there's room to improve communication between teams.,I've contributed as much as I can in my current role and would welcome a chance to bring my experience to a new team.,<55k
EMP_0267,1,1,1,1,6,1,0,58273,0,3,Area Sales Manager,5/12/2014,,N/A-StillEmployed,Active,Sales,Website,PIP,1.81,2,0,1/17/2019,3,5,N/A,Workload is unmanageable and I feel completely burnt out.,"I'm committed to this company, but a lateral move would help me grow and bring fresh energy to my work.",55-65k
EMP_0268,0,0,1,1,1,3,0,63003,0,1,Accountant I,9/29/2014,,N/A-StillEmployed,Active,Admin Offices,Indeed,Fully Meets,3.9,5,5,1/18/2019,0,9,N/A,Decent place to work. I'd appreciate more clarity on career development paths.,N/A,55-65k
EMP_0269,1,1,1,1,5,3,0,61355,0,19,Production Technician I,2/17/2014,,N/A-StillEmployed,Active,Production       ,LinkedIn,Fully Meets,4.7,3,0,1/11/2019,0,4,N/A,The work is meaningful and I feel my contributions are valued.,"I'm committed to this company, but a lateral move would help me grow and bring fresh energy to my work.",55-65k
EMP_0270,1,1,0,1,6,3,0,60120,0,3,Area Sales Manager,9/27/2010,,N/A-StillEmployed,Active,Sales,Indeed,Fully Meets,4.1,4,0,1/31/2019,0,18,N/A,Decent place to work. I'd appreciate more clarity on career development paths.,I've contributed as much as I can in my current role and would welcome a chance to bring my experience to a new team.,55-65k
EMP_0271,1,1,0,1,5,3,0,63682,0,18,Production Manager,1/8/2009,,N/A-StillEmployed,Active,Production       ,Indeed,Fully Meets,3.73,4,0,1/24/2019,0,12,N/A,Things are generally fine but there's room to improve communication between teams.,"After 15.0 years in Production, I would like to explore opportunities in a different department to broaden my skills.",55-65k
EMP_0272,1,1,1,1,5,3,0,63025,0,19,Production Technician I,1/5/2015,,N/A-StillEmployed,Active,Production       ,Google Search,Fully Meets,4.36,5,0,1/24/2019,0,10,N/A,"I enjoy the work most of the time, though the workload can get heavy.","After 9.0 years in Production, I would like to explore opportunities in a different department to broaden my skills.",55-65k
EMP_0273,0,0,0,1,5,3,0,59238,0,19,Production Technician I,5/14/2012,,N/A-StillEmployed,Active,Production       ,Indeed,Fully Meets,3.4,5,0,1/31/2019,0,13,N/A,I've been feeling disconnected from the team.,I've contributed as much as I can in my current role and would welcome a chance to bring my experience to a new team.,55-65k
EMP_0274,0,0,1,1,4,4,0,92989,0,24,Software Engineer,7/7/2014,,N/A-StillEmployed,Active,Software Engineering,LinkedIn,Exceeds,4.5,5,5,2/18/2019,0,1,N/A,I feel supported by my manager and the team culture is genuinely positive.,N/A,80-120k
EMP_0275,1,1,1,1,3,3,0,90100,0,4,BI Developer,4/20/2017,,N/A-StillEmployed,Active,IT/IS,Indeed,Fully Meets,3.4,3,6,1/2/2019,0,14,N/A,Recognition is inconsistent — hard to feel motivated when effort goes unnoticed.,N/A,80-120k
EMP_0276,1,1,0,5,5,3,1,60754,1,19,Production Technician I,4/27/2009,4/1/2013,Another position,Voluntarily Terminated,Production       ,Diversity Job Fair,Fully Meets,4.5,5,0,2/15/2012,0,11,A new opportunity came up that I couldn't pass on. No hard feelings.,The work is meaningful and I feel my contributions are valued.,N/A,55-65k
EMP_0277,1,1,0,5,5,3,0,72202,1,20,Production Technician II,5/16/2011,7/8/2017,Another position,Voluntarily Terminated,Production       ,Google Search,Fully Meets,3.93,3,0,4/18/2017,0,3,A new opportunity came up that I couldn't pass on. No hard feelings.,"I enjoy the work most of the time, though the workload can get heavy.",N/A,65-80k
EMP_0278,0,0,0,1,6,3,0,58370,0,3,Area Sales Manager,9/29/2014,,N/A-StillEmployed,Active,Sales,Indeed,Fully Meets,3.69,3,0,1/28/2019,0,18,N/A,Decent place to work. I'd appreciate more clarity on career development paths.,"I'm committed to this company, but a lateral move would help me grow and bring fresh energy to my work.",55-65k
EMP_0279,0,0,0,5,5,3,0,48413,1,19,Production Technician I,7/5/2011,9/5/2016,return to school,Voluntarily Terminated,Production       ,Indeed,Fully Meets,3.98,4,0,3/2/2016,0,1,I'm going back to school full-time. A long-term goal I finally decided to pursue.,"I enjoy the work most of the time, though the workload can get heavy.",N/A,<55k
EMP_0280,0,4,1,5,5,3,0,67176,1,20,Production Technician II,6/25/2007,8/30/2010,military,Voluntarily Terminated,Production       ,Other,Fully Meets,4.1,4,0,7/14/2010,0,15,It was the right time for me to move on. Good memories here.,"I enjoy the work most of the time, though the workload can get heavy.",N/A,65-80k
EMP_0281,0,2,0,1,5,3,0,56339,0,19,Production Technician I,2/18/2013,,N/A-StillEmployed,Active,Production       ,Indeed,Fully Meets,4.21,5,0,1/14/2019,0,4,N/A,Things are generally fine but there's room to improve communication between teams.,"I'm committed to this company, but a lateral move would help me grow and bring fresh energy to my work.",55-65k
EMP_0282,0,3,1,1,6,4,0,64397,0,3,Area Sales Manager,1/9/2006,,N/A-StillEmployed,Active,Sales,Indeed,Exceeds,4.1,3,0,1/4/2019,0,6,N/A,"I enjoy the work most of the time, though the workload can get heavy.","After 18.0 years in Sales, I would like to explore opportunities in a different department to broaden my skills.",55-65k
EMP_0283,0,0,0,1,5,2,0,63025,0,19,Production Technician I,2/17/2014,,N/A-StillEmployed,Active,Production       ,LinkedIn,Needs Improvement,2.44,5,0,2/11/2019,4,18,N/A,I don't feel heard. Feedback goes nowhere and nothing changes.,"I'm committed to this company, but a lateral move would help me grow and bring fresh energy to my work.",55-65k
EMP_0284,1,1,1,5,3,3,0,75281,1,15,Network Engineer,1/5/2015,2/12/2016,medical issues,Voluntarily Terminated,IT/IS,CareerBuilder,Fully Meets,5.0,3,5,4/15/2015,0,11,It was the right time for me to move on. Good memories here.,The work is meaningful and I feel my contributions are valued.,N/A,65-80k
EMP_0285,0,0,1,5,4,3,1,100416,1,24,Software Engineer,2/18/2013,4/15/2018,medical issues,Voluntarily Terminated,Software Engineering,Diversity Job Fair,Fully Meets,4.6,3,4,2/12/2017,0,9,A new opportunity came up that I couldn't pass on. No hard feelings.,I feel supported by my manager and the team culture is genuinely positive.,N/A,80-120k
EMP_0286,0,0,0,5,5,3,0,74813,1,20,Production Technician II,1/10/2011,7/2/2014,unhappy,Voluntarily Terminated,Production       ,LinkedIn,Fully Meets,4.4,3,0,1/5/2014,0,5,The atmosphere in my department became increasingly tense. I tried raising it but nothing changed.,"I enjoy the work most of the time, though the workload can get heavy.",N/A,65-80k
EMP_0287,1,1,1,1,3,3,0,76029,0,15,Network Engineer,3/30/2015,,N/A-StillEmployed,Active,IT/IS,Employee Referral,Fully Meets,5.0,4,7,1/14/2019,0,8,N/A,Good balance between autonomy and collaboration. Happy here.,N/A,65-80k
EMP_0288,1,1,0,1,6,3,0,57859,0,3,Area Sales Manager,7/5/2011,,N/A-StillEmployed,Active,Sales,Indeed,Fully Meets,2.81,3,0,1/17/2019,0,16,N/A,The environment has become stressful and I don't feel my concerns are heard.,"I'm committed to this company, but a lateral move would help me grow and bring fresh energy to my work.",55-65k
EMP_0289,0,2,1,5,5,4,0,58523,1,19,Production Technician I,8/13/2012,2/5/2016,maternity leave - did not return,Voluntarily Terminated,Production       ,LinkedIn,Exceeds,4.5,5,0,2/1/2016,0,15,It was the right time for me to move on. Good memories here.,Good balance between autonomy and collaboration. Happy here.,N/A,55-65k
EMP_0290,0,2,1,1,5,3,0,88976,0,17,Production Manager,8/1/2011,,N/A-StillEmployed,Active,Production       ,Employee Referral,Fully Meets,3.93,3,0,2/27/2019,0,19,N/A,"I enjoy the work most of the time, though the workload can get heavy.","I'm committed to this company, but a lateral move would help me grow and bring fresh energy to my work.",80-120k
EMP_0291,0,0,1,1,6,3,0,55875,0,3,Area Sales Manager,3/5/2012,,N/A-StillEmployed,Active,Sales,Website,Fully Meets,4.5,4,0,1/18/2019,0,11,N/A,The work is meaningful and I feel my contributions are valued.,"I'm committed to this company, but a lateral move would help me grow and bring fresh energy to my work.",55-65k
EMP_0292,1,1,1,4,3,3,0,113999,1,8,Database Administrator,2/16/2015,2/22/2017,"no-call, no-show",Terminated for Cause,IT/IS,Employee Referral,Fully Meets,4.33,3,7,2/15/2017,0,9,A new opportunity came up that I couldn't pass on. No hard feelings.,"I enjoy the work most of the time, though the workload can get heavy.",N/A,80-120k
EMP_0293,1,1,0,4,5,4,0,49773,1,19,Production Technician I,9/26/2011,2/8/2016,gross misconduct,Terminated for Cause,Production       ,Google Search,Exceeds,4.3,5,0,2/1/2015,0,18,A new opportunity came up that I couldn't pass on. No hard feelings.,Decent place to work. I'd appreciate more clarity on career development paths.,N/A,<55k
EMP_0294,0,0,0,2,5,3,0,62068,0,19,Production Technician I,7/5/2015,,N/A-StillEmployed,Active,Production       ,LinkedIn,Fully Meets,3.21,3,0,1/29/2019,0,7,N/A,The environment has become stressful and I don't feel my concerns are heard.,"I'm committed to this company, but a lateral move would help me grow and bring fresh energy to my work.",55-65k
EMP_0295,0,0,1,1,5,3,0,66541,0,20,Production Technician II,8/18/2014,,N/A-StillEmployed,Active,Production       ,Employee Referral,Fully Meets,3.11,5,0,2/12/2019,0,4,N/A,Recognition is inconsistent — hard to feel motivated when effort goes unnoticed.,"After 9.4 years in Production, I would like to explore opportunities in a different department to broaden my skills.",65-80k
EMP_0296,1,1,0,5,5,3,1,80512,1,18,Production Manager,9/26/2011,1/2/2012,Another position,Voluntarily Terminated,Production       ,Diversity Job Fair,Fully Meets,4.5,3,0,1/2/2012,0,5,A new opportunity came up that I couldn't pass on. No hard feelings.,Good balance between autonomy and collaboration. Happy here.,N/A,80-120k
EMP_0297,0,0,0,5,5,2,0,50274,1,19,Production Technician I,8/13/2012,9/1/2015,career change,Voluntarily Terminated,Production       ,CareerBuilder,Needs Improvement,2.5,3,0,9/5/2014,6,13,I felt I'd reached a ceiling in this role. I needed a new direction professionally.,I've been feeling disconnected from the team.,N/A,<55k
EMP_0298,0,0,1,1,3,3,0,84903,0,22,Senior BI Developer,2/15/2017,,N/A-StillEmployed,Active,IT/IS,Indeed,Fully Meets,3.42,4,7,1/4/2019,0,17,N/A,I've been feeling disconnected from the team.,N/A,80-120k
EMP_0299,0,4,0,1,3,3,0,107226,0,28,Sr. Network Engineer,3/30/2015,,N/A-StillEmployed,Active,IT/IS,Employee Referral,Fully Meets,4.2,4,8,2/5/2019,0,7,N/A,Things are generally fine but there's room to improve communication between teams.,N/A,80-120k
EMP_0300,0,0,1,5,5,3,0,58371,1,19,Production Technician I,1/10/2011,5/15/2014,hours,Voluntarily Terminated,Production       ,LinkedIn,Fully Meets,5.0,5,0,5/15/2014,0,11,The hours were consistently beyond what was agreed when I was hired. Work-life balance became a real issue.,The work is meaningful and I feel my contributions are valued.,N/A,55-65k
EMP_0301,1,1,1,5,5,3,0,55140,1,19,Production Technician I,5/16/2011,9/7/2015,unhappy,Voluntarily Terminated,Production       ,Website,Fully Meets,5.0,3,0,2/15/2015,0,7,The atmosphere in my department became increasingly tense. I tried raising it but nothing changed.,I feel supported by my manager and the team culture is genuinely positive.,N/A,55-65k
EMP_0302,0,2,0,5,5,3,0,58062,1,19,Production Technician I,1/10/2011,5/14/2012,Another position,Voluntarily Terminated,Production       ,Google Search,Fully Meets,3.6,5,0,2/6/2011,0,9,A new opportunity came up that I couldn't pass on. No hard feelings.,"I enjoy the work most of the time, though the workload can get heavy.",N/A,55-65k
EMP_0303,0,0,0,5,5,3,1,59728,1,19,Production Technician I,1/9/2012,6/27/2015,relocation out of area,Voluntarily Terminated,Production       ,Diversity Job Fair,Fully Meets,4.3,4,0,6/2/2014,0,16,My family is relocating — purely personal. I'm actually sad to leave.,"I enjoy the work most of the time, though the workload can get heavy.",N/A,55-65k
EMP_0304,0,0,1,5,5,4,0,70507,1,20,Production Technician II,1/7/2013,2/21/2016,retiring,Voluntarily Terminated,Production       ,LinkedIn,Exceeds,5.0,3,0,1/19/2016,0,7,A new opportunity came up that I couldn't pass on. No hard feelings.,The work is meaningful and I feel my contributions are valued.,N/A,65-80k
EMP_0305,0,0,0,1,5,3,0,60446,0,20,Production Technician II,9/29/2014,,N/A-StillEmployed,Active,Production       ,LinkedIn,Fully Meets,3.4,4,0,2/21/2019,0,14,N/A,The environment has become stressful and I don't feel my concerns are heard.,I've contributed as much as I can in my current role and would welcome a chance to bring my experience to a new team.,55-65k
EMP_0306,0,0,1,1,5,3,0,65893,0,20,Production Technician II,7/7/2014,,N/A-StillEmployed,Active,Production       ,LinkedIn,Fully Meets,4.07,4,0,2/28/2019,0,13,N/A,Decent place to work. I'd appreciate more clarity on career development paths.,"After 9.5 years in Production, I would like to explore opportunities in a different department to broaden my skills.",65-80k
EMP_0307,0,0,0,5,5,1,0,48513,1,19,Production Technician I,9/2/2008,9/29/2015,Another position,Voluntarily Terminated,Production       ,Google Search,PIP,3.2,2,0,9/2/2015,5,4,A new opportunity came up that I couldn't pass on. No hard feelings.,I don't feel heard. Feedback goes nowhere and nothing changes.,N/A,<55k
EMP_0308,0,0,0,1,3,4,0,220450,0,6,CIO,4/10/2010,,N/A-StillEmployed,Active,IT/IS,Employee Referral,Exceeds,4.6,5,6,2/21/2019,0,16,N/A,I feel supported by my manager and the team culture is genuinely positive.,N/A,>120k
EMP_0309,0,0,0,1,3,3,0,89292,0,9,Data Analyst,3/30/2015,,N/A-StillEmployed,Active,IT/IS,Employee Referral,Fully Meets,5.0,3,5,2/1/2019,0,11,N/A,Good balance between autonomy and collaboration. Happy here.,N/A,80-120k
EMP_0310,0,4,0,1,5,3,0,45046,0,19,Production Technician I,9/29/2014,,N/A-StillEmployed,Active,Production       ,LinkedIn,Fully Meets,4.5,5,0,1/30/2019,0,2,N/A,I feel supported by my manager and the team culture is genuinely positive.,I've contributed as much as I can in my current role and would welcome a chance to bring my experience to a new team.,<55k
